AA_EXERCICIO;CO_UG;CO_GESTAO;CO_CONTA_CONTABIL;CO_FONTE_RECURSO;CO_NATUREZA_RECEITA;CO_CATEGORIA_RECEITA;CO_FONTE_RECEITA;CO_SUB_FONTE_RECEITA;CO_RUBRICA_RECEITA;CO_ALINEA_RECEITA;CO_SUB_ALINEA_RECEITA;CO_TIPO_FONTE;NO_UG;NO_GESTAO;NO_CONTA_CONTABIL;NO_FONTE_RECURSO;NO_NATUREZA_RECEITA;NO_CATEGORIA_RECEITA;NO_FONTE_RECEITA;NO_SUB_FONTE_RECEITA;NO_RUBRICA_RECEITA;NO_ALINEA_RECEITA;NO_SUB_ALINEA_RECEITA;NO_TIPO_FONTE;VR_RECEITA;VR_RECEITA_REALIZADA;VR_RECEITA_PREVISTA;IN_MES;DT_CARGA
2020;130101;00001;413210011;121007099;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;2,84;2,84;,00;5;2024-08-01 07:33:00
2020;130101;00001;413100121;100000000;13100121;1;13;131;1310;131001;13100121;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO;FOROS, LAUDÊMIOS E TARIFAS DE OCUPAÇÃO - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;ALUGUÉIS, ARRENDAMENTOS, FOROS, LAUDÊMIOS, TARIFAS DE OCUPAÇÃO;FOROS, LAUDÊMIOS E TARIFAS DE OCUPAÇÃO - PRINCIPAL;TESOURO;13391,48;13391,48;,00;6;2024-08-01 07:33:00
2020;180902;18902;413210011;158010324;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;288,07;288,07;,00;6;2024-08-01 07:33:00
2020;130101;00001;413210011;121007751;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;8,62;8,62;,00;4;2024-08-01 07:33:00
2020;130101;00001;413210011;121010648;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;4123,06;4123,06;,00;5;2024-08-01 07:33:00
2020;160903;16903;417580111;100000000;17580111;1;17;175;1758;175801;17580111;1;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA; ;ORDINÁRIO NÃO VINCULADO;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS - ESPECÍFICAS DE ESTADO;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TESOURO;166800000,00;166800000,00;,00;6;2024-08-01 07:33:00
2020;170901;17901;413210011;138005690;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;113,93;113,93;,00;6;2024-08-01 07:33:00
2020;170901;17901;413210011;138005904;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1185,76;1185,76;,00;6;2024-08-01 07:33:00
2020;150901;15901;413210011;170000000;13210011;1;13;132;1321;132100;13210011;1;FUNDO ÚNICO DE MEIO AMBIENTE DO DISTRITO FEDERAL;FUNDO UNICO DE MEIO AMB. DO DISTRITO FEDERAL; ;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE FUNDOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1544,40;1544,40;,00;4;2024-08-01 07:33:00
2020;130101;00001;413210011;121007938;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;354,80;354,80;,00;4;2024-08-01 07:33:00
2020;170901;17901;413210011;138009358;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;182,50;182,50;,00;5;2024-08-01 07:33:00
2020;130101;00001;411220114;100000000;11220114;1;11;112;1122;112201;11220114;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - DÍVIDA ATIVA - MULTAS E JUROS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - DÍVIDA ATIVA - MULTAS E JUROS;TESOURO;171615,17;171615,17;,00;4;2024-08-01 07:33:00
2020;180902;18902;413210011;158010330;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;943,77;943,77;,00;11;2024-08-01 07:33:00
2020;180902;18902;413210011;158010329;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;158,46;158,46;,00;11;2024-08-01 07:33:00
2020;130101;00001;413210011;121012109;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1244,51;1244,51;,00;11;2024-08-01 07:33:00
2020;170901;17901;413210011;138007034;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;104,07;104,07;,00;12;2024-08-01 07:33:00
2020;170901;17901;413210011;138007036;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;95,18;95,18;,00;12;2024-08-01 07:33:00
2020;170901;17901;413210011;138007863;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;12,95;12,95;,00;9;2024-08-01 07:33:00
2020;280208;28208;476100311;220000000;76100311;7;76;761;7610;761003;76100311;2;INSTITUTO DE MEIO AMBIENTE E REC. HÍDRICOS DO DF;INSTITUTO DO MEIO AMB. E REC. HÍDRICOS DO DF; ;DIRETAMENTE ARRECADADOS;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO - PRINCIPAL;OUTRAS FONTES;8246,94;8246,94;,00;10;2024-08-01 07:33:00
2020;010901;01901;413210011;170000000;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE ASSISTÊNCIA À SAÚDE DA CLDF.;FUNDO DE ASSISTENCIA A SAUDE CLDF; ;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE FUNDOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;23613,42;23613,42;,00;11;2024-08-01 07:33:00
2020;170901;17901;413210011;138008865;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;35,22;35,22;,00;11;2024-08-01 07:33:00
2020;130101;00001;413210011;121009519;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;6,58;6,58;,00;11;2024-08-01 07:33:00
2020;130901;13901;423000711;123000000;23000711;2;23;230;2300;230007;23000711;1;FUNDO DE DESENV. DO DISTRITO FEDERAL - FUNDEFE;FUNDO DE DESENVOLVIMENTO DO DISTRITO FEDERAL; ;AMORTIZAÇÃO DE FINANCIAMENTOS;AMORTIZAÇÃO DE FINANCIAMENTOS - PRINCIPAL;RECEITAS DE CAPITAL;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE FINANCIAMENTOS;AMORTIZAÇÃO DE FINANCIAMENTOS - PRINCIPAL;TESOURO;1042630,19;1042630,19;,00;11;2024-08-01 07:33:00
2020;130101;00001;419210111;100000000;19210111;1;19;192;1921;192101;19210111;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO;INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;INDENIZAÇÕES;INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO;INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO - PRINCIPAL;TESOURO;760,44;760,44;,00;12;2024-08-01 07:33:00
2020;170901;17901;417180311;138003463;17180311;1;17;171;1718;171803;17180311;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DA UNIÃO - ESPECÍFICA E/M;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F;TESOURO;2854277,39;2854277,39;,00;10;2024-08-01 07:33:00
2020;130101;00001;413210011;121006826;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;526,25;526,25;,00;9;2024-08-01 07:33:00
2020;440905;44905;413210011;170000000;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE APOIO E APARL. DO CENTº DE ASSIST JUD.DF;FUNDO DE APOIO E APARL. DO CENTº DE ASSIST. JUD.; ;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE FUNDOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;-26953,19;-26953,19;,00;9;2024-08-01 07:33:00
2020;130101;00001;413210011;121012109;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1347,26;1347,26;,00;9;2024-08-01 07:33:00
2020;170901;17901;413210011;138007143;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;60,41;60,41;,00;8;2024-08-01 07:33:00
2020;160903;16903;417580111;105000000;17580111;1;17;175;1758;175801;17580111;1;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA; ;TRANSFERÊNCIA DE IMPOSTO TERRITORIAL RURAL;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS - ESPECÍFICAS DE ESTADO;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TESOURO;9116,35;9116,35;,00;2;2024-08-01 07:33:00
2020;130101;00001;413210011;121006804;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;984,08;984,08;,00;6;2024-08-01 07:33:00
2020;130101;00001;416100311;220000000;16100311;1;16;161;1610;161003;16100311;2;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;DIRETAMENTE ARRECADADOS;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO - PRINCIPAL;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO - PRINCIPAL;OUTRAS FONTES;-622000,00;-622000,00;,00;7;2024-08-01 07:33:00
2020;130101;00001;471130211;100000000;71130211;7;71;711;7113;711302;71130211;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA - IRPJ - LÍQUIDA DE INCENTIVO;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA - INTRA;IMPOSTOS INTRA;IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA - IRPJ - LÍQUIDA DE INCENTIVO;IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA - IRPJ - LÍQUIDA DE INCENTIVO;TESOURO;2094,60;2094,60;,00;3;2024-08-01 07:33:00
2020;130101;00001;497580111;102000000;97580111;9;97;975;9758;975801;97580111;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS;DEDUÇÃO DAS RECEITAS QUE COMPÕEM O FUNDEB;DEDUÇÕES/RESTITUIÇÕES DA RECEITA;DEDUÇÃO PARA FORMAÇÃO DO FUNDEB;DEDUÇÃO PARA FORMAÇÃO DO FUNDEB;DEDUÇÃO PARA FORMAÇÃO DO FUNDEB;DEDUÇÃO PARA FORMAÇÃO DO FUNDEB;DEDUÇÃO DAS RECEITAS QUE COMPÕEM O FUNDEB;TESOURO;-2594624,96;-2594624,96;,00;3;2024-08-01 07:33:00
2020;170901;17901;413210011;138007199;13210011;1;13;132;1321;132100;13210011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;172,88;172,88;,00;1;2024-08-01 07:33:00
2020;130101;00001;411180114;100000000;11180114;1;11;111;1118;111801;11180114;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIV;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS ESPECÍFICOS DE ESTADOS/DF MUNICÍPIOS;IMPOSTOS SOBRE O PATRIMÔNIO PARA ESTADOS/DF/MUNICÍPIOS;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIV;TESOURO;2278681,75;2278681,75;,00;2;2024-08-01 07:33:00
2020;130101;00001;411180131;100000000;11180131;1;11;111;1118;111801;11180131;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE BENS E DIREITOS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS ESPECÍFICOS DE ESTADOS/DF MUNICÍPIOS;IMPOSTOS SOBRE O PATRIMÔNIO PARA ESTADOS/DF/MUNICÍPIOS;IMPOSTO SOBRE TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE BENS E DIREITOS;TESOURO;8523056,12;8523056,12;,00;2;2024-08-01 07:33:00
2020;130101;00001;413210011;125000000;13210011;1;13;132;1321;132100;13210011;1;SECR. DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL;TESOURO; ;TRANSFERÊNCIA PARA O DESPORTO NÃO-PROFISSIONAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;-53870,95;-53870,95;,00;2;2024-08-01 07:33:00
