AA_EXERCICIO;CO_UG;CO_GESTAO;CO_CONTA_CONTABIL;CO_FONTE_RECURSO;CO_NATUREZA_RECEITA;CO_CATEGORIA_RECEITA;CO_FONTE_RECEITA;CO_SUB_FONTE_RECEITA;CO_RUBRICA_RECEITA;CO_ALINEA_RECEITA;CO_SUB_ALINEA_RECEITA;CO_TIPO_FONTE;NO_UG;NO_GESTAO;NO_CONTA_CONTABIL;NO_FONTE_RECURSO;NO_NATUREZA_RECEITA;NO_CATEGORIA_RECEITA;NO_FONTE_RECEITA;NO_SUB_FONTE_RECEITA;NO_RUBRICA_RECEITA;NO_ALINEA_RECEITA;NO_SUB_ALINEA_RECEITA;NO_TIPO_FONTE;VR_RECEITA;VR_RECEITA_REALIZADA;VR_RECEITA_PREVISTA;IN_MES;DT_CARGA
2022;280209;28209;417299901;231018993;17299901;1;17;172;1729;172999;17299901;2;COMPANHIA DE DESENV. DA HABITAÇÃO  DO DF - CODHAB;COMPANHIA DE DESENV. HABITACIONAL DO DF - CODHAB; ;CONVÊNIOS COM ÓRGÃOS DO GDF;OUTRAS TRANSFERÊNCIAS DOS ESTADOS - PRINCIPAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;OUTRAS TRANSFERÊNCIAS DOS ESTADOS E DISTRITO FEDERAL;OUTRAS TRANSFERÊNCIAS DOS ESTADOS E DF;OUTRAS TRANSFERÊNCIAS DOS ESTADOS - PRINCIPAL;OUTRAS FONTES;534378,14;534378,14;,00;1;2024-08-01 07:33:00
2022;320206;32203;472150211;263000000;72150211;7;72;721;7215;721502;72150211;2;NOVO FUNDO CAPITALIZADO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIBUIÇÃO PATRONAL DEFENSORIA PÚBLICA P/ O RPPS;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÕES PARA  REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTE;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL;OUTRAS FONTES;92848,74;92848,74;,00;4;2024-08-01 07:33:00
2022;130101;00001;413210101;121009521;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;22,73;22,73;,00;3;2024-08-01 07:33:00
2022;320203;32203;419990301;233099999;19990301;1;19;199;1999;199903;19990301;2;FUNDO FINANCEIRO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;COMPENSAÇÃO PREVIDENCIÁRIA EM REG.GERAL E PRÓPRIOS;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;DEMAIS RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;OUTRAS FONTES;2863991,78;2863991,78;,00;3;2024-08-01 07:33:00
2022;140202;14202;416110101;220000000;16110101;1;16;161;1611;161101;16110101;2;INSTITUTO DE ASSIST. À SAÚDE DOS SERV. DO DF-INAS;INSTITUTO DE ASSIST. À SAÚDE DOS SERV. DO DF; ;DIRETAMENTE ARRECADADOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;OUTRAS FONTES;407259,36;407259,36;,00;3;2024-08-01 07:33:00
2022;130101;00001;413210101;121017060;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;22,36;22,36;,00;1;2024-08-01 07:33:00
2022;170901;17901;413210101;138014783;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;48221,00;48221,00;,00;1;2024-08-01 07:33:00
2022;210904;21904;423110711;123000000;23110711;2;23;231;2311;231107;23110711;1;FUNDO DISTRITAL DE DESENVOLVIMENTO RURAL - FDR;FUNDO DISTRITAL DE DESENVOLVIMENTO RURAL ¿ FDR; ;AMORTIZAÇÃO DE FINANCIAMENTOS;AMORTIZAÇÃO DE FINANCIAMENTOS EM GERAL - PRINCIPAL;RECEITAS DE CAPITAL;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE FINANCIAMENTOS;AMORTIZAÇÃO DE FINANCIAMENTOS EM GERAL - PRINCIPAL;TESOURO;86958,54;86958,54;,00;2;2024-08-01 07:33:00
2022;220202;22202;476110101;220000000;76110101;7;76;761;7611;761101;76110101;2;FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO - FUNAP;FUNDACAO DE AMPARO AO TRABALHOR PRESO; ;DIRETAMENTE ARRECADADOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;OUTRAS FONTES;46521,08;46521,08;,00;2;2024-08-01 07:33:00
2022;170901;17901;413210101;121003084;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;437,61;437,61;,00;2;2024-08-01 07:33:00
2022;130101;00001;413210101;121020575;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;4524,24;4524,24;,00;2;2024-08-01 07:33:00
2022;130101;00001;413210101;121012017;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;,00;,00;,00;5;2024-08-01 07:33:00
2022;180902;18902;413210101;158010332;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;770,34;770,34;,00;5;2024-08-01 07:33:00
2022;130101;00001;413210101;121016914;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;2,97;2,97;,00;3;2024-08-01 07:33:00
2022;170901;17901;413210101;138007036;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;6428,29;6428,29;,00;3;2024-08-01 07:33:00
2022;130101;00001;413210101;121016754;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;5272,75;5272,75;,00;4;2024-08-01 07:33:00
2022;130101;00001;413210101;990000000;13210101;1;13;132;1321;132101;13210101;9;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;OUTROS RECURSOS VINCULADOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL; ;174,35;174,35;,00;4;2024-08-01 07:33:00
2022;170901;17901;413210101;138006119;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;2,95;2,95;,00;4;2024-08-01 07:33:00
2022;130101;00001;413110121;220000000;13110121;1;13;131;1311;131101;13110121;2;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DIRETAMENTE ARRECADADOS;FOROS, LAUDÊMIOS E TARIFAS DE OCUPAÇÃO - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;ALUGUÉIS, ARRENDAMENTOS, FOROS, LAUDÊMIOS, TARIFAS DE OCUPAÇÃO;FOROS, LAUDÊMIOS E TARIFAS DE OCUPAÇÃO - PRINCIPAL;OUTRAS FONTES;10320,28;10320,28;,00;5;2024-08-01 07:33:00
2022;130101;00001;413210101;121017096;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;,12;,12;,00;10;2024-08-01 07:33:00
2022;240204;24204;416110301;220000000;16110301;1;16;161;1611;161103;16110301;2;JUNTA COMERCIAL, INDUSTRIAL E SERVIÇOS DO DF;JUNTA COMERCIAL, INDUSTRIAL E SERVIÇOS DO DF; ;DIRETAMENTE ARRECADADOS;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO - PRINCIPAL;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO;SERVIÇOS DE REGISTRO, CERTIFICAÇÃO E FISCALIZAÇÃO - PRINCIPAL;OUTRAS FONTES;759312,52;759312,52;,00;10;2024-08-01 07:33:00
2022;130101;00001;411125101;100000000;11125101;1;11;111;1112;111251;11125101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - PRINCIPAL;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE O PATRIMÔNIO;IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES;IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - PRINCIPAL;TESOURO;28774304,64;28774304,64;,00;11;2024-08-01 07:33:00
2022;130101;00001;413210101;121018952;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;13,74;13,74;,00;10;2024-08-01 07:33:00
2022;130101;00001;419110401;171000000;19110401;1;19;191;1911;191104;19110401;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;RECURSOS PRÓPRIOS DOS FUNDOS;MULTAS PREVISTAS NA LEGISLAÇÃO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRI;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS PREVISTAS NA LEGISLAÇÃO SOBRE DEFESA DOS DIREITOS DIFUSOS;MULTAS PREVISTAS NA LEGISLAÇÃO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRI;TESOURO;320514,88;320514,88;,00;11;2024-08-01 07:33:00
2022;150201;15201;413210101;221005897;13210101;1;13;132;1321;132101;13210101;2;FUNDAÇÃO DE APOIO A PESQUISA DO DF - FAP;FUNDACAO DE APOIO A PESQUISA DO DF; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;OUTRAS FONTES;38709,14;38709,14;,00;2;2024-08-01 07:33:00
2022;170901;17901;413210101;138007166;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;,04;,04;,00;1;2024-08-01 07:33:00
2022;130101;00001;413210101;121016874;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;68,47;68,47;,00;1;2024-08-01 07:33:00
2022;170901;17901;413210101;138003464;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;223099,34;223099,34;,00;3;2024-08-01 07:33:00
2022;170901;17901;413210101;738003468;13210101;1;13;132;1321;132101;13210101;7;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS - EMENDAS INDIVIDUAIS - EPI;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL; ;105800,38;105800,38;,00;3;2024-08-01 07:33:00
2022;170901;17901;413210101;138007164;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;4,26;4,26;,00;8;2024-08-01 07:33:00
2022;170901;17901;413210101;738022105;13210101;1;13;132;1321;132101;13210101;7;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS - EMENDAS INDIVIDUAIS - EPI;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL; ;152569,87;152569,87;,00;8;2024-08-01 07:33:00
2022;130101;00001;419991221;100000000;19991221;1;19;199;1999;199912;19991221;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;ÔNUS DE SUCUMBÊNCIA - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;DEMAIS RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE S;ÔNUS DE SUCUMBÊNCIA - PRINCIPAL;TESOURO;,01;,01;,00;4;2024-08-01 07:33:00
2022;170901;17901;413210101;138012276;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1155,92;1155,92;,00;4;2024-08-01 07:33:00
2022;130101;00001;413110201;120000000;13110201;1;13;131;1311;131102;13110201;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DIRETAMENTE ARRECADADOS;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;TESOURO;193470,48;193470,48;,00;5;2024-08-01 07:33:00
2022;130101;00001;411125107;100000000;11125107;1;11;111;1112;111251;11125107;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - DÍVIDA ATIVA - M;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE O PATRIMÔNIO;IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES;IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - DÍVIDA ATIVA - M;TESOURO;302870,94;302870,94;,00;5;2024-08-01 07:33:00
2022;180902;18902;413210101;158018949;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;117,04;117,04;,00;4;2024-08-01 07:33:00
2022;130101;00001;413210101;121021131;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;99,01;99,01;,00;4;2024-08-01 07:33:00
2022;170901;17901;413210101;138012806;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;3779,55;3779,55;,00;10;2024-08-01 07:33:00
